pH,N,P,K,Rainfall,crop
6.7,180.3,3.5,267.6,130.6,Jowar
7.1,201.5,13.3,351.9,130.6,Jowar
7.1,173.8,9.7,259.8,130.6,Jowar
6.5,186.8,9.3,335.3,130.6,Jowar
6.3,205.9,9.2,320.6,130.6,Jowar
6.4,216.9,6.1,354.3,130.6,Jowar
5.6,187.0,6.9,311.1,130.6,Jowar
7.0,118.7,10.8,330.4,130.6,Jowar
6.8,132.2,10.7,265.8,130.6,Jowar
6.8,151.0,4.6,306.8,130.6,Jowar
7.0,203.8,8.9,344.9,130.6,Jowar
6.2,217.7,8.2,287.5,130.6,Jowar
5.7,149.7,7.6,399.8,130.6,Jowar
6.9,137.2,2.9,271.4,130.6,Jowar
6.0,177.0,12.9,389.8,130.6,Jowar
6.4,116.9,8.3,332.1,130.6,Jowar
7.1,180.3,7.1,320.7,130.6,Jowar
6.1,222.4,6.8,399.5,130.6,Jowar
5.9,150.2,7.8,337.6,130.6,Jowar
6.4,208.1,9.7,380.4,130.6,Jowar
5.8,197.3,9.0,302.8,130.6,Jowar
5.6,172.8,3.3,265.5,130.6,Jowar
6.0,134.4,8.3,305.4,130.6,Jowar
6.1,137.9,6.2,379.9,130.6,Jowar
5.6,207.3,5.7,353.6,130.6,Jowar
6.5,170.0,11.1,404.7,130.6,Jowar
6.6,214.7,8.7,290.3,130.6,Jowar
6.0,227.8,13.3,369.7,130.6,Jowar
6.6,137.4,8.9,385.4,130.6,Jowar
6.9,182.2,4.5,259.9,130.6,Jowar
5.7,142.4,8.6,392.8,130.6,Jowar
6.1,172.2,6.2,365.7,130.6,Jowar
6.2,170.5,11.5,402.4,130.6,Jowar
6.1,148.2,12.2,362.3,130.6,Jowar
7.0,193.3,7.8,305.6,130.6,Jowar
7.0,219.2,13.6,286.7,130.6,Jowar
6.4,130.7,11.9,321.3,130.6,Jowar
6.0,162.9,11.0,400.7,130.6,Jowar
6.4,163.0,6.4,389.6,130.6,Jowar
6.8,122.8,6.7,261.6,130.6,Jowar
6.4,222.5,3.3,322.8,130.6,Jowar
7.0,233.9,4.5,266.7,130.6,Jowar
7.0,184.6,8.4,308.9,130.6,Jowar
6.5,216.3,2.5,332.4,130.6,Jowar
6.8,167.9,4.5,361.0,130.6,Jowar
6.3,180.5,9.0,360.4,130.6,Jowar
6.9,137.5,13.2,289.1,130.6,Jowar
6.4,196.4,6.6,372.3,130.6,Jowar
7.0,174.8,5.0,349.6,130.6,Jowar
7.2,119.2,10.7,391.1,130.6,Jowar
5.8,202.8,9.8,352.3,130.6,Jowar
7.0,130.5,11.2,396.3,130.6,Jowar
5.9,193.2,2.3,371.6,130.6,Jowar
6.0,146.1,2.6,354.8,1458.1,Sugarcane
6.0,62.3,8.1,460.9,1458.1,Sugarcane
6.5,186.0,7.4,394.6,1458.1,Sugarcane
5.9,42.2,11.2,337.5,1458.1,Sugarcane
7.1,96.6,12.1,265.9,1458.1,Sugarcane
6.2,223.1,3.7,268.1,1458.1,Sugarcane
6.8,34.9,10.2,432.3,1458.1,Sugarcane
7.1,199.2,4.5,407.3,1458.1,Sugarcane
6.0,29.1,3.7,438.4,1458.1,Sugarcane
5.8,101.5,3.4,338.0,1458.1,Sugarcane
6.8,197.0,7.0,260.8,1458.1,Sugarcane
7.0,250.9,11.1,442.4,1458.1,Sugarcane
5.9,148.2,10.7,310.7,1458.1,Sugarcane
6.1,216.8,8.7,462.2,1458.1,Sugarcane
6.5,94.3,8.0,278.0,1458.1,Sugarcane
6.9,28.4,10.4,379.9,1458.1,Sugarcane
5.8,176.2,4.7,388.7,1458.1,Sugarcane
6.7,181.9,2.4,387.2,1458.1,Sugarcane
6.7,179.7,9.0,445.3,1458.1,Sugarcane
7.0,90.3,5.6,359.8,1458.1,Sugarcane
6.2,259.5,9.4,274.3,1458.1,Sugarcane
5.8,156.0,6.2,304.9,1458.1,Sugarcane
6.9,236.6,5.3,275.3,1458.1,Sugarcane
6.2,111.8,12.0,315.3,1458.1,Sugarcane
7.1,211.7,5.5,257.0,1458.1,Sugarcane
6.3,216.9,10.5,426.0,1458.1,Sugarcane
5.8,135.3,9.4,474.1,1458.1,Sugarcane
7.0,38.7,9.6,403.9,1458.1,Sugarcane
6.2,216.9,2.7,380.5,1458.1,Sugarcane
6.0,150.6,7.6,299.3,1458.1,Sugarcane
6.5,110.8,8.6,259.7,1458.1,Sugarcane
6.3,199.2,8.8,451.1,1458.1,Sugarcane
6.5,72.2,11.1,446.4,1458.1,Sugarcane
6.5,51.4,9.5,383.8,1458.1,Sugarcane
6.2,192.5,11.1,330.1,1458.1,Sugarcane
6.1,87.7,7.9,271.4,1458.1,Sugarcane
5.9,183.1,1.8,278.3,1458.1,Sugarcane
5.8,99.2,6.2,450.3,1458.1,Sugarcane
5.8,230.0,13.0,255.9,1458.1,Sugarcane
5.9,52.4,2.8,318.9,1458.1,Sugarcane
6.9,235.2,1.8,325.1,1458.1,Sugarcane
5.9,209.0,8.0,379.4,1458.1,Sugarcane
6.7,26.8,7.2,325.8,1458.1,Sugarcane
6.1,153.9,7.1,387.2,1458.1,Sugarcane
5.7,56.2,12.8,450.0,1458.1,Sugarcane
6.8,124.5,1.8,282.2,1458.1,Sugarcane
6.2,119.1,2.2,261.5,1458.1,Sugarcane
6.4,209.7,6.8,356.8,1458.1,Sugarcane
6.8,211.9,6.8,404.4,1458.1,Sugarcane
6.5,124.0,6.7,292.3,1458.1,Sugarcane
6.7,184.5,7.1,445.3,1458.1,Sugarcane
5.8,172.7,4.1,367.6,1458.1,Sugarcane
7.1,234.5,3.8,337.4,1458.1,Sugarcane
5.8,211.7,3.1,475.9,1458.1,Sugarcane
7.0,97.4,12.6,350.8,1458.1,Sugarcane
6.7,204.2,11.5,266.6,1458.1,Sugarcane
5.7,106.9,2.0,319.6,1458.1,Sugarcane
6.8,216.1,6.0,468.1,1458.1,Sugarcane
5.9,174.8,7.5,285.2,1458.1,Sugarcane
5.9,48.2,2.5,308.3,1458.1,Sugarcane
6.1,75.6,2.1,335.2,1458.1,Sugarcane
6.4,219.4,2.0,304.7,1458.1,Sugarcane
6.1,158.7,2.6,307.1,1458.1,Sugarcane
6.7,168.2,9.7,336.8,1458.1,Sugarcane
5.9,181.2,11.9,428.3,1458.1,Sugarcane
5.7,262.6,9.6,428.4,1458.1,Sugarcane
6.2,37.7,8.6,297.8,1458.1,Sugarcane
5.8,53.4,13.0,346.2,1458.1,Sugarcane
5.8,238.0,3.6,459.7,1458.1,Sugarcane
6.1,252.7,9.4,448.9,1458.1,Sugarcane
5.9,132.8,10.2,438.8,1458.1,Sugarcane
7.0,46.1,5.8,269.1,1458.1,Sugarcane
6.3,189.7,10.2,447.7,1458.1,Sugarcane
6.6,244.6,5.4,317.3,1458.1,Sugarcane
5.7,178.9,9.1,432.2,1458.1,Sugarcane
7.1,112.6,11.9,428.6,1458.1,Sugarcane
5.9,172.3,7.4,379.0,1458.1,Sugarcane
6.9,241.2,2.7,322.0,1458.1,Sugarcane
5.8,134.1,7.9,298.0,1458.1,Sugarcane
7.1,115.9,12.2,479.4,1458.1,Sugarcane
6.9,100.2,10.4,464.4,1458.1,Sugarcane
5.8,156.9,4.0,406.4,1458.1,Sugarcane
7.0,261.7,6.3,458.2,1458.1,Sugarcane
6.0,224.6,1.9,420.9,1458.1,Sugarcane
6.8,88.4,5.0,341.7,1458.1,Sugarcane
7.0,243.5,1.8,450.1,1458.1,Sugarcane
6.9,149.1,5.6,408.2,1458.1,Sugarcane
6.3,46.7,4.8,256.3,1458.1,Sugarcane
5.9,62.5,10.2,427.9,1458.1,Sugarcane
7.2,159.4,5.6,389.5,1458.1,Sugarcane
7.2,232.1,2.4,421.4,1458.1,Sugarcane
5.7,213.3,12.6,292.6,1458.1,Sugarcane
5.8,241.8,13.3,414.2,1458.1,Sugarcane
6.1,111.9,2.9,438.2,1458.1,Sugarcane
6.0,187.4,12.7,406.1,1458.1,Sugarcane
5.7,256.0,11.4,478.4,1458.1,Sugarcane
7.1,210.7,9.9,299.6,1458.1,Sugarcane
6.8,90.2,12.8,392.9,1458.1,Sugarcane
6.5,181.2,2.1,259.3,1458.1,Sugarcane
7.0,156.5,10.3,411.5,1458.1,Sugarcane
7.0,166.0,8.6,284.7,1458.1,Sugarcane
6.6,82.8,2.1,396.1,1458.1,Sugarcane
6.3,204.7,10.3,349.1,1458.1,Sugarcane
6.8,201.4,3.3,357.4,1458.1,Sugarcane
6.0,103.6,6.8,428.2,1458.1,Sugarcane
7.1,36.8,2.4,460.9,1458.1,Sugarcane
5.9,173.6,9.4,397.7,1458.1,Sugarcane
6.8,206.4,10.6,409.7,1458.1,Sugarcane
6.4,68.4,13.0,329.3,1458.1,Sugarcane
7.0,246.2,13.1,266.8,1458.1,Sugarcane
6.5,265.3,13.1,403.6,1458.1,Sugarcane
6.3,172.2,1.8,383.4,1458.1,Sugarcane
6.2,31.9,10.4,306.6,1458.1,Sugarcane
6.2,88.3,2.2,396.1,1458.1,Sugarcane
7.2,79.5,12.3,363.2,1458.1,Sugarcane
6.6,241.7,7.1,322.4,1458.1,Sugarcane
6.4,143.0,12.0,272.3,1458.1,Sugarcane
6.9,162.1,5.0,400.0,1458.1,Sugarcane
5.7,56.8,10.0,330.3,1458.1,Sugarcane
7.0,44.9,9.8,424.9,1458.1,Sugarcane
6.7,98.7,10.2,460.7,1458.1,Sugarcane
7.0,25.5,4.5,298.2,1458.1,Sugarcane
6.9,139.3,13.3,262.5,1458.1,Sugarcane
6.8,70.4,10.1,293.7,1458.1,Sugarcane
7.0,169.7,11.8,473.3,1458.1,Sugarcane
6.5,220.8,5.1,433.6,1458.1,Sugarcane
6.4,172.9,10.8,443.0,1458.1,Sugarcane
5.9,134.6,7.9,413.1,1458.1,Sugarcane
6.5,94.9,12.3,367.3,1458.1,Sugarcane
5.7,206.6,4.5,412.3,1458.1,Sugarcane
7.1,24.9,10.4,281.4,1458.1,Sugarcane
5.8,101.9,7.5,334.8,1458.1,Sugarcane
6.4,153.2,10.2,268.0,1458.1,Sugarcane
6.7,240.2,4.8,372.9,1458.1,Sugarcane
6.7,107.6,12.9,411.2,1458.1,Sugarcane
7.1,177.5,11.7,320.1,1458.1,Sugarcane
5.9,141.0,3.9,452.0,1458.1,Sugarcane
6.7,97.9,12.3,336.5,1458.1,Sugarcane
7.2,40.5,10.5,420.8,1458.1,Sugarcane
5.8,46.3,11.0,423.9,1458.1,Sugarcane
6.1,147.2,5.8,458.9,1458.1,Sugarcane
5.7,185.4,4.6,390.4,1458.1,Sugarcane
5.9,70.4,10.5,340.5,1458.1,Sugarcane
6.1,20.3,12.3,448.8,1458.1,Sugarcane
6.2,260.3,3.7,267.6,1458.1,Sugarcane
6.4,200.7,3.4,380.9,1458.1,Sugarcane
6.2,184.6,9.3,295.5,1458.1,Sugarcane
6.1,111.4,4.1,384.1,1458.1,Sugarcane
7.2,109.2,3.6,407.8,1458.1,Sugarcane
6.1,197.5,5.4,446.1,1458.1,Sugarcane
6.8,208.2,5.8,348.9,1458.1,Sugarcane
6.3,148.7,12.8,302.1,1458.1,Sugarcane
6.7,92.9,8.3,439.0,1458.1,Sugarcane
5.7,67.8,6.5,315.5,1458.1,Sugarcane
6.7,64.6,12.1,449.7,1458.1,Sugarcane
6.5,224.8,6.6,376.8,1458.1,Sugarcane
6.6,40.5,4.9,430.6,1458.1,Sugarcane
7.2,108.8,6.1,268.1,1458.1,Sugarcane
5.9,33.5,8.9,278.3,1458.1,Sugarcane
6.0,127.3,11.6,289.9,1458.1,Sugarcane
6.3,241.0,11.0,412.6,1458.1,Sugarcane
6.3,123.6,4.4,436.1,1458.1,Sugarcane
6.9,223.2,3.5,449.2,1458.1,Sugarcane
6.3,153.3,2.7,294.1,1458.1,Sugarcane
6.1,20.3,6.5,327.8,1458.1,Sugarcane
7.2,218.0,13.2,315.6,1458.1,Sugarcane
6.8,65.5,10.3,273.1,1458.1,Sugarcane
6.5,65.2,2.1,443.4,1458.1,Sugarcane
7.2,263.8,3.3,376.4,1458.1,Sugarcane
6.4,100.4,5.2,326.1,1458.1,Sugarcane
6.2,217.1,11.1,303.9,1458.1,Sugarcane
5.7,225.8,9.7,344.6,1458.1,Sugarcane
7.0,200.5,1.9,398.7,1458.1,Sugarcane
5.7,188.2,5.9,309.6,1458.1,Sugarcane
7.1,234.5,10.7,316.6,1458.1,Sugarcane
6.2,40.2,11.8,477.9,1458.1,Sugarcane
7.1,43.9,7.8,364.8,1458.1,Sugarcane
7.0,186.5,5.0,270.5,1458.1,Sugarcane
7.1,220.6,8.6,263.5,1458.1,Sugarcane
7.2,55.2,2.4,436.7,1458.1,Sugarcane
5.8,205.3,2.7,272.4,1458.1,Sugarcane
5.9,61.4,3.2,316.3,1458.1,Sugarcane
6.9,244.4,7.3,283.4,1458.1,Sugarcane
7.0,52.5,1.9,330.9,1458.1,Sugarcane
5.8,178.1,13.1,270.6,1458.1,Sugarcane
6.0,111.4,3.1,467.4,1458.1,Sugarcane
6.2,20.9,3.2,268.5,1458.1,Sugarcane
6.4,150.6,11.8,445.8,1458.1,Sugarcane
7.1,232.9,2.7,405.2,1458.1,Sugarcane
6.1,82.6,8.4,430.3,1458.1,Sugarcane
6.5,264.4,8.9,470.7,1458.1,Sugarcane
6.5,162.7,10.9,346.2,1458.1,Sugarcane
5.8,211.2,2.4,355.1,1458.1,Sugarcane
6.1,78.0,2.7,428.2,1458.1,Sugarcane
6.9,24.0,9.8,268.3,1458.1,Sugarcane
7.2,48.1,9.6,267.1,1458.1,Sugarcane
6.7,260.3,13.4,468.6,1458.1,Sugarcane
7.1,76.5,10.2,269.3,1458.1,Sugarcane
6.3,87.1,8.7,357.1,1458.1,Sugarcane
6.4,159.0,11.1,368.6,1458.1,Sugarcane
6.3,110.0,3.5,351.2,1458.1,Sugarcane
6.1,218.8,7.4,423.0,1458.1,Sugarcane
5.8,65.9,8.1,439.4,1458.1,Sugarcane
6.5,114.2,10.5,439.7,1458.1,Sugarcane
6.4,77.0,2.0,275.2,1458.1,Sugarcane
6.5,89.2,2.7,346.1,1458.1,Sugarcane
7.0,186.9,9.3,431.6,1458.1,Sugarcane
7.0,166.7,11.7,461.9,1458.1,Sugarcane
6.8,94.7,13.2,318.9,1458.1,Sugarcane
6.8,231.4,12.7,281.5,1458.1,Sugarcane
6.7,163.4,3.2,449.5,1458.1,Sugarcane
6.4,22.1,5.4,456.7,1458.1,Sugarcane
7.2,163.0,2.2,455.5,1458.1,Sugarcane
6.7,101.1,6.7,339.6,1458.1,Sugarcane
6.5,210.0,3.9,440.0,1458.1,Sugarcane
6.1,63.5,3.9,457.3,1458.1,Sugarcane
6.7,69.4,2.7,336.0,1458.1,Sugarcane
6.2,62.4,6.6,399.8,1458.1,Sugarcane
6.2,20.3,3.0,361.3,1458.1,Sugarcane
7.2,94.9,5.8,396.9,1458.1,Sugarcane
7.0,154.9,11.6,474.0,1458.1,Sugarcane
6.4,161.8,5.0,368.3,1458.1,Sugarcane
6.1,21.1,4.9,336.0,1458.1,Sugarcane
7.1,106.2,5.5,470.9,1458.1,Sugarcane
6.4,149.1,10.7,283.3,1458.1,Sugarcane
7.0,38.4,10.5,424.9,1458.1,Sugarcane
6.5,88.2,7.7,452.9,1458.1,Sugarcane
7.1,31.9,6.9,344.3,1458.1,Sugarcane
6.2,148.4,8.0,268.8,1458.1,Sugarcane
5.8,180.5,4.6,441.7,1458.1,Sugarcane
6.0,36.2,4.1,465.8,1458.1,Sugarcane
7.1,215.2,1.8,474.4,1458.1,Sugarcane
6.0,95.0,9.0,263.4,1458.1,Sugarcane
5.7,160.7,10.8,333.8,1458.1,Sugarcane
6.3,129.7,6.5,413.1,1458.1,Sugarcane
6.4,173.2,5.7,272.0,1458.1,Sugarcane
7.1,220.2,3.1,289.6,1458.1,Sugarcane
6.4,131.5,12.4,422.6,1458.1,Sugarcane
6.0,31.4,3.2,324.7,1458.1,Sugarcane
7.0,39.9,10.4,373.2,1458.1,Sugarcane
7.0,130.2,7.7,420.4,1458.1,Sugarcane
6.4,250.7,2.6,472.8,1458.1,Sugarcane
6.7,202.8,2.0,339.2,1458.1,Sugarcane
5.8,28.9,7.0,438.4,1458.1,Sugarcane
6.8,161.3,4.4,411.5,1458.1,Sugarcane
6.8,161.0,6.6,308.3,1458.1,Sugarcane
5.8,95.1,6.5,375.7,1458.1,Sugarcane
6.0,183.1,8.9,270.6,1458.1,Sugarcane
6.0,161.9,9.3,269.7,1458.1,Sugarcane
7.2,40.3,10.9,367.3,1458.1,Sugarcane
6.6,179.6,7.4,447.4,1458.1,Sugarcane
5.9,238.6,7.2,440.6,1458.1,Sugarcane
5.8,68.0,8.1,297.1,1458.1,Sugarcane
6.2,182.2,9.3,466.7,1458.1,Sugarcane
6.9,210.2,3.5,427.7,1458.1,Sugarcane
7.0,194.6,13.2,335.7,1458.1,Sugarcane
6.5,218.5,3.2,425.9,1458.1,Sugarcane
6.2,61.1,2.2,319.4,1458.1,Sugarcane
6.5,246.6,11.7,383.5,1458.1,Sugarcane
6.4,125.1,12.6,433.7,1458.1,Sugarcane
6.0,93.2,6.0,400.6,1458.1,Sugarcane
7.0,25.8,8.0,343.5,1458.1,Sugarcane
6.1,247.9,12.8,433.3,1458.1,Sugarcane
5.9,143.2,9.1,383.7,1458.1,Sugarcane
6.1,184.1,11.9,427.7,1458.1,Sugarcane
6.9,130.2,10.3,321.2,1458.1,Sugarcane
6.9,103.6,7.2,297.8,1458.1,Sugarcane
6.1,127.6,2.1,376.4,1458.1,Sugarcane
6.1,164.6,4.6,421.5,1458.1,Sugarcane
6.9,174.4,12.9,272.2,1458.1,Sugarcane
6.3,265.6,6.5,411.7,1458.1,Sugarcane
6.9,208.2,7.1,310.2,1458.1,Sugarcane
6.2,70.0,2.4,442.9,1458.1,Sugarcane
6.5,191.1,12.0,312.9,1458.1,Sugarcane
6.0,177.0,9.5,299.5,1458.1,Sugarcane
6.6,249.3,12.8,418.4,1458.1,Sugarcane
6.7,83.7,12.0,387.3,1458.1,Sugarcane
6.4,69.6,10.8,322.0,1458.1,Sugarcane
6.4,49.3,7.7,446.0,1458.1,Sugarcane
6.4,97.7,7.8,381.3,1458.1,Sugarcane
7.0,252.1,9.0,408.0,1458.1,Sugarcane
7.2,244.3,3.9,322.8,1458.1,Sugarcane
5.9,55.9,6.9,373.5,1458.1,Sugarcane
7.2,197.7,6.6,416.1,1458.1,Sugarcane
7.0,94.6,5.3,352.1,1458.1,Sugarcane
6.5,184.0,8.9,272.0,1458.1,Sugarcane
7.1,218.3,6.0,432.9,1458.1,Sugarcane
6.6,254.6,8.7,395.9,1458.1,Sugarcane
6.6,237.1,12.7,357.4,1458.1,Sugarcane
6.3,22.3,11.6,464.4,1458.1,Sugarcane
6.8,236.4,12.9,389.6,1458.1,Sugarcane
5.7,150.8,12.3,370.2,1458.1,Sugarcane
6.6,209.9,1.7,376.1,1458.1,Sugarcane
7.0,137.4,5.0,436.7,1458.1,Sugarcane
6.1,53.3,6.1,402.0,1458.1,Sugarcane
7.1,134.2,3.4,435.8,1458.1,Sugarcane
5.8,241.1,8.5,293.2,1458.1,Sugarcane
5.8,240.5,5.9,419.6,1458.1,Sugarcane
6.3,122.7,2.1,370.7,1458.1,Sugarcane
6.1,137.6,10.1,342.7,1458.1,Sugarcane
6.1,36.5,6.7,279.5,1458.1,Sugarcane
6.0,115.9,7.0,322.2,1458.1,Sugarcane
6.8,120.9,2.4,267.7,1458.1,Sugarcane
6.1,194.8,7.5,267.6,1458.1,Sugarcane
7.1,140.9,3.6,379.0,1458.1,Sugarcane
6.4,231.5,10.8,264.8,1458.1,Sugarcane
6.3,216.3,4.6,268.6,1458.1,Sugarcane
7.0,142.4,8.6,427.7,1458.1,Sugarcane
6.2,61.1,1.9,334.4,1458.1,Sugarcane
6.0,213.2,8.6,294.9,1458.1,Sugarcane
6.4,121.4,4.4,400.7,1458.1,Sugarcane
5.8,187.3,11.6,321.4,1458.1,Sugarcane
5.8,24.3,5.7,372.3,1458.1,Sugarcane
6.5,21.9,8.5,456.8,1458.1,Sugarcane
7.1,28.3,11.6,419.5,1458.1,Sugarcane
6.0,252.7,5.4,398.4,1458.1,Sugarcane
6.3,71.6,5.2,264.5,1458.1,Sugarcane
6.3,154.2,6.9,424.1,1458.1,Sugarcane
6.0,133.6,8.1,387.8,1458.1,Sugarcane
6.7,250.2,12.2,417.9,1458.1,Sugarcane
6.7,263.6,4.1,381.0,1458.1,Sugarcane
5.9,223.7,4.4,368.9,1458.1,Sugarcane
6.0,259.1,6.7,382.6,1458.1,Sugarcane
6.8,128.6,3.7,388.6,1458.1,Sugarcane
6.9,131.3,10.2,476.9,1458.1,Sugarcane
6.2,153.5,7.7,382.0,1458.1,Sugarcane
6.0,99.7,8.1,331.3,1458.1,Sugarcane
5.7,107.6,8.3,303.1,1458.1,Sugarcane
7.0,165.9,8.4,424.0,1458.1,Sugarcane
6.0,164.1,7.6,277.2,1458.1,Sugarcane
7.0,249.4,10.9,394.2,1458.1,Sugarcane
6.2,179.1,8.1,427.4,1458.1,Sugarcane
6.4,217.7,9.3,461.3,1458.1,Sugarcane
6.1,163.7,2.7,478.9,1458.1,Sugarcane
6.5,108.1,12.0,473.3,1458.1,Sugarcane
7.1,166.3,5.6,339.7,1458.1,Sugarcane
6.5,232.5,12.7,290.4,1458.1,Sugarcane
6.9,39.9,2.9,307.1,1458.1,Sugarcane
6.8,145.0,9.7,371.2,1458.1,Sugarcane
7.0,256.2,3.3,365.8,1458.1,Sugarcane
7.1,21.6,10.4,261.2,1458.1,Sugarcane
6.8,206.4,10.7,432.4,1458.1,Sugarcane
6.4,176.3,7.0,422.2,1458.1,Sugarcane
6.7,23.6,12.9,381.2,1458.1,Sugarcane
5.8,56.6,9.9,277.3,1458.1,Sugarcane
6.1,218.2,2.5,267.9,1458.1,Sugarcane
5.7,127.6,9.2,399.1,1458.1,Sugarcane
6.5,184.9,9.4,368.4,1458.1,Sugarcane
6.6,37.6,6.7,439.6,1458.1,Sugarcane
6.7,91.3,7.3,290.8,1458.1,Sugarcane
5.7,162.7,13.3,272.2,1458.1,Sugarcane
6.1,156.4,7.3,275.1,1458.1,Sugarcane
6.3,86.5,4.0,334.9,1458.1,Sugarcane
6.7,207.8,9.2,432.0,1458.1,Sugarcane
6.4,231.7,3.3,327.1,1458.1,Sugarcane
6.0,53.3,7.3,306.8,1458.1,Sugarcane
6.5,55.1,6.3,261.0,1458.1,Sugarcane
7.1,255.0,2.1,383.1,1458.1,Sugarcane
5.7,47.7,3.9,284.8,1458.1,Sugarcane
6.6,46.8,11.8,313.1,1458.1,Sugarcane
6.6,120.4,2.6,450.9,1458.1,Sugarcane
6.9,72.0,10.5,383.2,1458.1,Sugarcane
6.7,263.7,3.9,300.2,1458.1,Sugarcane
6.7,166.4,8.6,352.8,1458.1,Sugarcane
5.9,205.8,6.2,414.3,1458.1,Sugarcane
6.6,226.7,9.5,320.1,1458.1,Sugarcane
6.9,145.9,9.9,473.4,1458.1,Sugarcane
6.8,217.3,10.7,410.6,1458.1,Sugarcane
6.0,54.6,11.2,460.0,1458.1,Sugarcane
5.7,177.9,7.4,382.9,1458.1,Sugarcane
6.1,60.8,11.8,338.7,1458.1,Sugarcane
6.0,64.4,10.5,382.1,1458.1,Sugarcane
7.1,176.2,7.0,461.5,1458.1,Sugarcane
6.3,171.9,5.4,314.7,1458.1,Sugarcane
6.3,217.8,4.5,383.3,1458.1,Sugarcane
6.5,81.1,3.1,305.6,1458.1,Sugarcane
6.3,34.9,11.8,398.2,1458.1,Sugarcane
7.2,183.5,5.5,398.2,1458.1,Sugarcane
6.7,63.5,10.3,427.5,1458.1,Sugarcane
7.0,119.7,4.3,307.8,1458.1,Sugarcane
6.5,127.1,8.8,292.8,1458.1,Sugarcane
6.9,78.2,3.6,290.9,1458.1,Sugarcane
6.4,254.2,12.1,435.0,1458.1,Sugarcane
6.4,231.9,4.7,322.7,1458.1,Sugarcane
5.9,145.9,5.5,260.1,1458.1,Sugarcane
7.2,197.4,2.7,258.6,1458.1,Sugarcane
5.7,98.8,3.5,356.2,1458.1,Sugarcane
6.7,211.1,8.5,479.2,1458.1,Sugarcane
6.5,80.8,5.1,444.4,1458.1,Sugarcane
6.2,98.8,2.7,398.1,1458.1,Sugarcane
5.9,175.9,8.2,299.0,1458.1,Sugarcane
6.7,177.2,4.9,401.5,1458.1,Sugarcane
7.1,148.1,1.9,342.2,1458.1,Sugarcane
6.3,45.5,7.5,326.3,1458.1,Sugarcane
6.8,222.2,2.7,325.1,1458.1,Sugarcane
6.9,237.4,12.6,364.8,1458.1,Sugarcane
6.1,158.4,12.7,296.8,1458.1,Sugarcane
6.1,167.2,3.0,283.9,1458.1,Sugarcane
6.0,202.2,10.5,382.9,1458.1,Sugarcane
6.4,154.3,1.7,345.3,1458.1,Sugarcane
6.0,206.8,11.2,323.9,1458.1,Sugarcane
7.0,61.9,9.4,466.5,1458.1,Sugarcane
6.2,41.6,12.4,311.5,1458.1,Sugarcane
6.5,38.2,3.1,429.8,1458.1,Sugarcane
7.0,248.9,1.9,361.1,1458.1,Sugarcane
7.1,248.3,4.3,269.4,1458.1,Sugarcane
6.5,247.5,12.7,281.9,1458.1,Sugarcane
6.1,75.8,10.9,428.8,1458.1,Sugarcane
7.1,160.6,5.2,451.7,1458.1,Sugarcane
6.6,155.9,12.2,372.3,1458.1,Sugarcane
6.4,47.5,7.4,374.5,1458.1,Sugarcane
7.2,118.9,3.0,273.9,1458.1,Sugarcane
7.1,206.4,4.4,424.9,1458.1,Sugarcane
6.4,196.1,2.5,427.6,1458.1,Sugarcane
7.1,105.7,2.2,377.9,1458.1,Sugarcane
6.1,66.8,3.2,265.5,1458.1,Sugarcane
6.3,184.0,3.6,476.1,1458.1,Sugarcane
6.5,69.1,7.4,279.4,1458.1,Sugarcane
7.2,254.0,10.6,344.9,1458.1,Sugarcane
6.8,136.4,7.1,372.2,1458.1,Sugarcane
6.0,49.9,3.2,321.0,1458.1,Sugarcane
6.8,236.2,4.5,411.0,1458.1,Sugarcane
6.7,245.6,5.9,410.9,1458.1,Sugarcane
7.0,66.2,3.7,288.6,1458.1,Sugarcane
6.7,164.9,11.9,265.6,1458.1,Sugarcane
6.2,121.1,8.6,344.6,1458.1,Sugarcane
5.7,201.8,9.0,270.2,1458.1,Sugarcane
6.5,169.3,12.7,301.9,1458.1,Sugarcane
6.2,56.9,8.2,465.7,1458.1,Sugarcane
5.9,165.6,3.3,346.9,1458.1,Sugarcane
7.0,46.9,9.6,473.4,1458.1,Sugarcane
6.2,235.3,12.1,256.7,1458.1,Sugarcane
7.0,203.8,7.4,462.5,1458.1,Sugarcane
5.9,211.8,13.3,284.6,1458.1,Sugarcane
7.2,237.6,3.4,442.3,1458.1,Sugarcane
6.8,191.1,6.1,264.1,1458.1,Sugarcane
6.4,65.5,4.5,378.1,1458.1,Sugarcane
5.7,141.4,5.4,302.5,1458.1,Sugarcane
6.4,95.6,9.1,397.2,1458.1,Sugarcane
6.7,97.0,7.4,442.8,1458.1,Sugarcane
6.7,40.9,7.8,280.0,1458.1,Sugarcane
7.0,118.6,3.4,404.3,1458.1,Sugarcane
6.3,263.6,3.0,284.0,1458.1,Sugarcane
6.8,67.9,9.1,386.3,1458.1,Sugarcane
6.4,213.1,2.5,392.3,1458.1,Sugarcane
6.0,197.7,5.6,379.7,1458.1,Sugarcane
5.9,222.3,8.6,415.6,1458.1,Sugarcane
6.0,191.1,12.7,477.5,1458.1,Sugarcane
6.4,153.6,8.4,280.3,1458.1,Sugarcane
5.8,263.8,3.7,462.6,1458.1,Sugarcane
6.8,51.2,8.0,263.5,1458.1,Sugarcane
5.9,129.7,8.5,254.9,1458.1,Sugarcane
